employee_id,effective_date,job_function,job_level,pay_rate_type,location,max_tenure,max_role_tenure,max_promotions,employee_status
442,2023-04-01,Strategy,L2,Hourly,MoonMart1,741,741,1.0,Terminated
443,2022-01-01,Strategy,L2,Hourly,MoonMart1,112,112,1.0,Terminated
444,2022-04-01,Strategy,L2,Hourly,MoonMart1,748,748,1.0,Terminated
445,2022-10-01,Strategy,L2,Hourly,MoonMart1,520,520,1.0,Terminated
447,2022-01-01,Strategy,L3,Salary,MoonMart2,174,174,1.0,Terminated
449,2022-04-01,Strategy,L2,Hourly,Orlando,590,590,1.0,Terminated
453,2022-04-01,Strategy,L2,Hourly,MoonMart1,335,335,1.0,Terminated
455,2022-01-01,Strategy,L2,Hourly,MoonMart2,137,137,1.0,Terminated
456,2022-10-01,Strategy,L2,Hourly,MoonMart2,410,410,1.0,Terminated
457,2022-01-01,Strategy,L2,Hourly,MoonMart2,429,429,1.0,Terminated
462,2024-04-01,Strategy,L3,Salary,Orlando,998,998,1.0,Terminated
463,2022-07-01,Strategy,L2,Hourly,Orlando,278,278,1.0,Terminated
464,2024-10-01,Strategy,L3,Salary,Orlando,1417,549,2.0,Active
465,2024-04-01,Strategy,L3,Salary,MoonMart2,1078,639,2.0,Terminated
466,2022-04-01,Strategy,L2,Hourly,MoonMart1,499,499,1.0,Terminated
467,2024-10-01,Strategy,L3,Salary,Orlando,1619,1619,1.0,Active
468,2022-04-01,Strategy,L2,Hourly,MoonMart2,486,486,1.0,Terminated
469,2022-01-01,Strategy,L2,Hourly,Orlando,311,311,1.0,Terminated
471,2022-01-01,Strategy,L2,Hourly,Orlando,243,243,1.0,Terminated
472,2023-07-01,Strategy,L3,Salary,Orlando,762,183,2.0,Terminated
473,2022-07-01,Strategy,L2,Hourly,Orlando,537,537,1.0,Terminated
474,2022-10-01,Strategy,L2,Hourly,Orlando,704,704,1.0,Terminated
475,2022-10-01,Strategy,L3,Salary,Orlando,483,483,1.0,Terminated
477,2022-04-01,Strategy,L2,Hourly,MoonMart2,334,334,1.0,Terminated
480,2023-01-01,Strategy,L2,Hourly,Orlando,668,668,1.0,Terminated
481,2022-04-01,Strategy,L2,Hourly,MoonMart1,470,470,1.0,Terminated
482,2022-04-01,Strategy,L2,Hourly,MoonMart2,271,271,1.0,Terminated
484,2022-04-01,Strategy,L2,Hourly,MoonMart2,264,264,1.0,Terminated
485,2023-04-01,Strategy,L2,Hourly,MoonMart2,678,678,1.0,Terminated
486,2022-10-01,Strategy,L2,Hourly,Orlando,634,634,1.0,Terminated
487,2022-04-01,Strategy,L2,Hourly,MoonMart1,327,327,1.0,Terminated
492,2022-01-01,Strategy,L2,Hourly,MoonMart1,314,314,1.0,Terminated
493,2022-01-01,Strategy,L2,Hourly,MoonMart2,692,692,1.0,Terminated
494,2022-04-01,Strategy,L2,Hourly,MoonMart2,495,495,1.0,Terminated
496,2022-01-01,Strategy,L2,Hourly,Orlando,448,448,1.0,Terminated
497,2022-01-01,Strategy,L2,Hourly,Orlando,402,402,1.0,Terminated
500,2024-01-01,Strategy,L3,Salary,MoonMart2,867,867,1.0,Terminated
501,2022-07-01,Strategy,L2,Hourly,Orlando,306,306,1.0,Terminated
502,2023-04-01,Strategy,L3,Salary,Orlando,941,941,1.0,Terminated
504,2022-01-01,Strategy,L2,Hourly,Orlando,178,178,1.0,Terminated
506,2022-01-01,Strategy,L2,Hourly,Orlando,581,581,1.0,Terminated
507,2022-04-01,Strategy,L3,Salary,MoonMart1,430,430,1.0,Terminated
508,2022-01-01,Strategy,L2,Hourly,Orlando,377,377,1.0,Terminated
509,2024-04-01,Strategy,L2,Hourly,Orlando,995,995,1.0,Terminated
510,2024-10-01,Strategy,L3,Salary,MoonMart1,1281,1281,1.0,Active
511,2023-01-01,Strategy,L2,Hourly,MoonMart2,476,476,1.0,Terminated
513,2023-04-01,Strategy,L3,Salary,MoonMart2,945,945,1.0,Terminated
514,2022-04-01,Strategy,L3,Salary,MoonMart2,612,612,1.0,Terminated
515,2022-04-01,Strategy,L2,Hourly,MoonMart2,355,355,1.0,Terminated
516,2022-10-01,Strategy,L2,Hourly,Orlando,656,656,1.0,Terminated
518,2022-10-01,Strategy,L2,Hourly,Orlando,441,441,1.0,Terminated
519,2023-04-01,Strategy,L2,Hourly,Orlando,1103,1103,1.0,Terminated
521,2022-04-01,Strategy,L2,Hourly,MoonMart1,229,229,1.0,Terminated
522,2023-04-01,Strategy,L2,Hourly,Orlando,768,768,1.0,Terminated
523,2024-01-01,Strategy,L3,Salary,Orlando,1315,1315,1.0,Terminated
525,2023-04-01,Strategy,L3,Salary,MoonMart1,676,676,1.0,Terminated
526,2023-01-01,Strategy,L3,Salary,Orlando,479,479,1.0,Terminated
528,2022-01-01,Strategy,L3,Salary,MoonMart2,109,109,1.0,Terminated
529,2022-07-01,Strategy,L2,Hourly,Orlando,929,929,1.0,Terminated
530,2022-04-01,Strategy,L2,Hourly,MoonMart1,370,370,1.0,Terminated
531,2022-01-01,Strategy,L3,Salary,Orlando,128,128,1.0,Terminated
532,2022-01-01,Strategy,L2,Hourly,MoonMart2,102,102,1.0,Terminated
533,2022-01-01,Strategy,L2,Hourly,Orlando,222,222,1.0,Terminated
534,2022-01-01,Strategy,L2,Hourly,MoonMart1,354,354,1.0,Terminated
535,2022-01-01,Strategy,L2,Hourly,MoonMart2,208,208,1.0,Terminated
536,2022-04-01,Strategy,L2,Hourly,MoonMart1,670,670,1.0,Terminated
539,2022-04-01,Strategy,L2,Hourly,MoonMart1,188,188,1.0,Terminated
541,2022-04-01,Strategy,L2,Hourly,MoonMart2,406,406,1.0,Terminated
542,2022-01-01,Strategy,L2,Hourly,Orlando,242,242,1.0,Terminated
543,2024-10-01,Strategy,L3,Salary,MoonMart2,1115,1115,1.0,Active
547,2023-10-01,Strategy,L3,Salary,Orlando,826,275,2.0,Terminated
548,2022-04-01,Strategy,L2,Hourly,MoonMart1,199,199,1.0,Terminated
549,2023-01-01,Strategy,L2,Hourly,MoonMart1,543,543,1.0,Terminated
552,2022-01-01,Strategy,L3,Salary,Orlando,438,438,1.0,Terminated
553,2022-07-01,Strategy,L3,Salary,Orlando,571,571,1.0,Terminated
554,2022-01-01,Strategy,L2,Hourly,Orlando,519,519,1.0,Terminated
555,2022-01-01,Strategy,L2,Hourly,MoonMart1,243,243,1.0,Terminated
558,2022-04-01,Strategy,L2,Hourly,MoonMart1,275,275,1.0,Terminated
560,2022-01-01,Strategy,L2,Hourly,MoonMart1,209,209,1.0,Terminated
561,2022-01-01,Strategy,L3,Salary,Orlando,282,282,1.0,Terminated
562,2022-04-01,Strategy,L3,Salary,Orlando,433,433,1.0,Terminated
563,2022-04-01,Strategy,L2,Hourly,MoonMart1,768,768,1.0,Terminated
564,2023-01-01,Strategy,L2,Hourly,MoonMart2,494,494,1.0,Terminated
567,2023-04-01,Strategy,L2,Hourly,MoonMart1,904,904,1.0,Terminated
568,2022-10-01,Strategy,L2,Hourly,MoonMart1,456,456,1.0,Terminated
569,2022-04-01,Strategy,L3,Salary,MoonMart1,447,447,1.0,Terminated
572,2022-04-01,Strategy,L2,Hourly,MoonMart2,220,220,1.0,Terminated
573,2022-07-01,Strategy,L2,Hourly,Orlando,583,583,1.0,Terminated
575,2022-07-01,Strategy,L3,Salary,Orlando,370,370,1.0,Terminated
576,2022-04-01,Strategy,L2,Hourly,MoonMart2,234,234,1.0,Terminated
577,2022-01-01,Strategy,L2,Hourly,Orlando,158,158,1.0,Terminated
578,2022-01-01,Strategy,L2,Hourly,Orlando,171,171,1.0,Terminated
580,2022-07-01,Strategy,L3,Salary,Orlando,306,306,1.0,Terminated
581,2022-01-01,Strategy,L3,Salary,MoonMart1,396,396,1.0,Terminated
583,2022-01-01,Strategy,L2,Hourly,Orlando,510,510,1.0,Terminated
584,2023-10-01,Strategy,L3,Salary,Orlando,1036,1036,1.0,Terminated
585,2022-01-01,Strategy,L2,Hourly,MoonMart2,581,581,1.0,Terminated
586,2022-10-01,Strategy,L2,Hourly,Orlando,699,699,1.0,Terminated
587,2022-04-01,Strategy,L2,Hourly,MoonMart1,357,357,1.0,Terminated
588,2022-01-01,Strategy,L2,Hourly,Orlando,155,155,1.0,Terminated
589,2022-04-01,Strategy,L2,Hourly,MoonMart1,488,488,1.0,Terminated
591,2022-01-01,Strategy,L3,Salary,MoonMart2,312,312,1.0,Terminated
592,2022-07-01,Strategy,L2,Hourly,Orlando,298,298,1.0,Terminated
593,2022-04-01,Strategy,L2,Hourly,MoonMart2,435,435,1.0,Terminated
594,2024-01-01,Strategy,L3,Salary,MoonMart1,959,548,2.0,Terminated
595,2022-01-01,Strategy,L2,Hourly,Orlando,450,450,1.0,Terminated
597,2022-07-01,Strategy,L2,Hourly,Orlando,360,360,1.0,Terminated
598,2022-01-01,Strategy,L2,Hourly,Orlando,424,424,1.0,Terminated
599,2023-10-01,Strategy,L3,Salary,Orlando,954,954,1.0,Terminated
600,2022-10-01,Strategy,L2,Hourly,MoonMart1,971,971,1.0,Terminated
601,2022-04-01,Strategy,L2,Hourly,MoonMart2,500,500,1.0,Terminated
603,2024-01-01,Strategy,L3,Salary,Orlando,1501,456,2.0,Terminated
604,2022-01-01,Strategy,L2,Hourly,MoonMart2,331,331,1.0,Terminated
606,2024-10-01,Strategy,L3,Salary,MoonMart2,1665,639,2.0,Active
609,2022-01-01,Strategy,L2,Hourly,Orlando,380,380,1.0,Terminated
610,2022-04-01,Strategy,L2,Hourly,MoonMart1,629,629,1.0,Terminated
611,2022-01-01,Strategy,L3,Salary,MoonMart1,688,688,1.0,Terminated
612,2022-04-01,Strategy,L2,Hourly,MoonMart1,457,457,1.0,Terminated
613,2024-01-01,Strategy,L3,Salary,Orlando,876,456,2.0,Terminated
614,2022-01-01,Strategy,L2,Hourly,MoonMart2,687,687,1.0,Terminated
616,2024-01-01,Strategy,L3,Salary,MoonMart1,950,950,1.0,Terminated
618,2022-01-01,Strategy,L2,Hourly,MoonMart2,550,550,1.0,Terminated
619,2022-04-01,Strategy,L3,Salary,MoonMart1,783,783,1.0,Terminated
621,2022-04-01,Strategy,L3,Salary,MoonMart2,847,847,1.0,Terminated
624,2022-01-01,Strategy,L2,Hourly,MoonMart1,359,359,1.0,Terminated
625,2022-10-01,Strategy,L3,Salary,Orlando,467,467,1.0,Terminated
626,2022-01-01,Strategy,L2,Hourly,MoonMart2,147,147,1.0,Terminated
629,2022-01-01,Strategy,L2,Hourly,MoonMart2,250,250,1.0,Terminated
630,2024-07-01,Strategy,L3,Salary,Orlando,1018,549,2.0,Terminated
631,2022-04-01,Strategy,L2,Hourly,MoonMart2,410,410,1.0,Terminated
632,2022-07-01,Strategy,L2,Hourly,Orlando,601,601,1.0,Terminated
633,2022-01-01,Strategy,L2,Hourly,MoonMart1,492,492,1.0,Terminated
635,2022-01-01,Strategy,L2,Hourly,MoonMart2,540,540,1.0,Terminated
636,2023-01-01,Strategy,L2,Hourly,Orlando,625,625,1.0,Terminated
637,2023-01-01,Strategy,L2,Hourly,MoonMart1,588,588,1.0,Terminated
638,2022-01-01,Strategy,L2,Hourly,MoonMart1,405,405,1.0,Terminated
639,2022-04-01,Strategy,L2,Hourly,MoonMart2,242,242,1.0,Terminated
640,2022-04-01,Strategy,L2,Hourly,MoonMart1,472,472,1.0,Terminated
641,2022-07-01,Strategy,L2,Hourly,Orlando,522,522,1.0,Terminated
645,2023-04-01,Strategy,L2,Hourly,MoonMart1,693,693,1.0,Terminated
647,2022-01-01,Strategy,L2,Hourly,Orlando,264,264,1.0,Terminated
648,2022-04-01,Strategy,L3,Salary,MoonMart1,209,209,1.0,Terminated
649,2022-04-01,Strategy,L2,Hourly,MoonMart1,512,512,1.0,Terminated
650,2024-01-01,Strategy,L3,Salary,Orlando,1465,366,2.0,Terminated
651,2022-04-01,Strategy,L2,Hourly,MoonMart1,470,470,1.0,Terminated
653,2022-04-01,Strategy,L2,Hourly,MoonMart2,343,343,1.0,Terminated
654,2022-07-01,Strategy,L2,Hourly,Orlando,404,404,1.0,Terminated
655,2023-01-01,Strategy,L2,Hourly,Orlando,477,477,1.0,Terminated
656,2022-07-01,Strategy,L2,Hourly,Orlando,584,584,1.0,Terminated
657,2023-01-01,Strategy,L2,Hourly,Orlando,480,480,1.0,Terminated
659,2022-01-01,Strategy,L2,Hourly,Orlando,148,148,1.0,Terminated
660,2022-01-01,Strategy,L2,Hourly,MoonMart1,275,275,1.0,Terminated
661,2022-01-01,Strategy,L2,Hourly,MoonMart1,230,230,1.0,Terminated
663,2022-01-01,Strategy,L3,Salary,MoonMart2,341,341,1.0,Terminated
664,2022-01-01,Strategy,L2,Hourly,Orlando,463,463,1.0,Terminated
665,2023-07-01,Strategy,L3,Salary,MoonMart2,945,365,2.0,Terminated
666,2022-01-01,Strategy,L2,Hourly,Orlando,162,162,1.0,Terminated
667,2022-04-01,Strategy,L2,Hourly,MoonMart1,473,473,1.0,Terminated
668,2022-10-01,Strategy,L3,Salary,Orlando,473,473,1.0,Terminated
671,2022-04-01,Strategy,L2,Hourly,MoonMart2,373,373,1.0,Terminated
672,2023-04-01,Strategy,L3,Salary,Orlando,908,908,1.0,Terminated
673,2022-04-01,Strategy,L2,Hourly,MoonMart2,766,766,1.0,Terminated
674,2022-04-01,Strategy,L2,Hourly,MoonMart1,511,511,1.0,Terminated
675,2022-10-01,Strategy,L3,Salary,MoonMart1,448,448,1.0,Terminated
676,2024-10-01,Strategy,L3,Salary,Orlando,1642,1642,1.0,Active
677,2022-04-01,Strategy,L2,Hourly,MoonMart2,527,527,1.0,Terminated
678,2022-07-01,Strategy,L2,Hourly,Orlando,406,406,1.0,Terminated
679,2022-04-01,Strategy,L3,Salary,MoonMart1,466,466,1.0,Terminated
681,2024-10-01,Strategy,L3,Salary,MoonMart1,1079,1079,1.0,Active
682,2022-07-01,Strategy,L2,Hourly,Orlando,951,951,1.0,Terminated
683,2023-01-01,Strategy,L2,Hourly,MoonMart1,1025,1025,1.0,Terminated
684,2022-07-01,Strategy,L2,Hourly,Orlando,314,314,1.0,Terminated
686,2022-01-01,Strategy,L3,Salary,MoonMart1,117,117,1.0,Terminated
687,2023-01-01,Strategy,L3,Salary,MoonMart2,572,572,1.0,Terminated
690,2022-04-01,Strategy,L2,Hourly,MoonMart2,559,559,1.0,Terminated
691,2022-10-01,Strategy,L2,Hourly,MoonMart2,674,674,1.0,Terminated
692,2022-10-01,Strategy,L3,Salary,MoonMart2,383,383,1.0,Terminated
693,2022-10-01,Strategy,L2,Hourly,MoonMart2,461,461,1.0,Terminated
695,2022-04-01,Strategy,L3,Salary,MoonMart2,508,508,1.0,Terminated
697,2022-04-01,Strategy,L2,Hourly,MoonMart2,604,604,1.0,Terminated
698,2022-01-01,Strategy,L2,Hourly,Orlando,681,681,1.0,Terminated
699,2024-10-01,Strategy,L3,Salary,MoonMart1,1221,639,2.0,Active
701,2022-01-01,Strategy,L2,Hourly,MoonMart1,312,312,1.0,Terminated
702,2022-01-01,Strategy,L2,Hourly,Orlando,366,366,1.0,Terminated
703,2022-10-01,Strategy,L2,Hourly,MoonMart2,707,707,1.0,Terminated
704,2022-04-01,Strategy,L3,Salary,MoonMart1,400,400,1.0,Terminated
705,2022-07-01,Strategy,L2,Hourly,Orlando,602,602,1.0,Terminated
706,2022-10-01,Strategy,L2,Hourly,MoonMart1,709,709,1.0,Terminated
708,2022-07-01,Strategy,L2,Hourly,Orlando,599,599,1.0,Terminated
709,2022-01-01,Strategy,L2,Hourly,MoonMart1,161,161,1.0,Terminated
712,2022-07-01,Strategy,L2,Hourly,Orlando,490,490,1.0,Terminated
716,2022-01-01,Strategy,L2,Hourly,Orlando,102,102,1.0,Terminated
717,2022-01-01,Strategy,L2,Hourly,Orlando,410,410,1.0,Terminated
718,2022-10-01,Strategy,L2,Hourly,MoonMart1,676,676,1.0,Terminated
720,2024-01-01,Strategy,L3,Salary,Orlando,918,548,2.0,Terminated
721,2022-07-01,Strategy,L3,Salary,MoonMart1,599,599,1.0,Terminated
722,2022-04-01,Strategy,L2,Hourly,MoonMart2,373,373,1.0,Terminated
723,2023-01-01,Strategy,L3,Salary,MoonMart1,845,845,1.0,Terminated
725,2024-10-01,Strategy,L3,Salary,Orlando,1192,1192,1.0,Active
726,2022-04-01,Strategy,L2,Hourly,MoonMart1,555,555,1.0,Terminated
727,2024-07-01,Strategy,L3,Salary,Orlando,1039,1039,1.0,Terminated
728,2022-04-01,Strategy,L2,Hourly,MoonMart2,671,671,1.0,Terminated
731,2022-07-01,Strategy,L2,Hourly,Orlando,388,388,1.0,Terminated
733,2024-10-01,Strategy,L3,Salary,MoonMart1,1554,1554,1.0,Active
734,2023-07-01,Strategy,L3,Salary,MoonMart2,766,766,1.0,Terminated
735,2022-04-01,Strategy,L3,Salary,MoonMart2,198,198,1.0,Terminated
736,2022-04-01,Strategy,L2,Hourly,MoonMart2,225,225,1.0,Terminated
738,2023-10-01,Strategy,L3,Salary,Orlando,1061,457,2.0,Terminated
740,2022-01-01,Strategy,L2,Hourly,MoonMart2,315,315,1.0,Terminated
741,2022-01-01,Strategy,L3,Salary,MoonMart1,461,461,1.0,Terminated
742,2022-07-01,Strategy,L2,Hourly,MoonMart1,687,687,1.0,Terminated
744,2023-04-01,Strategy,L2,Hourly,Orlando,1219,1219,1.0,Terminated
745,2023-10-01,Strategy,L3,Salary,MoonMart2,949,365,2.0,Terminated
746,2022-01-01,Strategy,L2,Hourly,MoonMart2,161,161,1.0,Terminated
748,2024-01-01,Strategy,L3,Salary,Orlando,950,548,2.0,Terminated
750,2022-04-01,Strategy,L2,Hourly,MoonMart2,583,583,1.0,Terminated
751,2022-04-01,Strategy,L2,Hourly,MoonMart1,290,290,1.0,Terminated
753,2024-04-01,Strategy,L3,Salary,MoonMart2,1225,639,2.0,Terminated
755,2022-01-01,Strategy,L2,Hourly,Orlando,305,305,1.0,Terminated
759,2022-01-01,Strategy,L2,Hourly,Orlando,449,449,1.0,Terminated
763,2022-01-01,Strategy,L2,Hourly,MoonMart2,175,175,1.0,Terminated
764,2022-04-01,Strategy,L2,Hourly,MoonMart1,513,513,1.0,Terminated
765,2022-10-01,Strategy,L3,Salary,Orlando,682,682,1.0,Terminated
766,2023-07-01,Strategy,L3,Salary,Orlando,858,273,2.0,Terminated
767,2022-10-01,Strategy,L2,Hourly,MoonMart2,394,394,1.0,Terminated
769,2023-04-01,Strategy,L2,Hourly,Orlando,681,681,1.0,Terminated
772,2022-01-01,Strategy,L2,Hourly,MoonMart2,389,389,1.0,Terminated
773,2023-04-01,Strategy,L3,Salary,MoonMart2,960,960,1.0,Terminated
774,2022-04-01,Strategy,L3,Salary,MoonMart1,217,217,1.0,Terminated
776,2023-01-01,Strategy,L3,Salary,Orlando,525,525,1.0,Terminated
777,2022-04-01,Strategy,L3,Salary,MoonMart2,286,286,1.0,Terminated
778,2022-01-01,Strategy,L2,Hourly,MoonMart1,446,446,1.0,Terminated
779,2022-04-01,Strategy,L2,Hourly,MoonMart1,388,388,1.0,Terminated
780,2024-10-01,Strategy,L3,Salary,Orlando,1516,1516,1.0,Active
782,2023-04-01,Strategy,L2,Hourly,MoonMart2,1046,1046,1.0,Terminated
783,2023-01-01,Strategy,L3,Salary,MoonMart2,1028,1028,1.0,Terminated
785,2022-04-01,Strategy,L2,Hourly,MoonMart2,393,393,1.0,Terminated
786,2022-10-01,Strategy,L2,Hourly,MoonMart1,419,419,1.0,Terminated
788,2022-04-01,Strategy,L2,Hourly,MoonMart2,301,301,1.0,Terminated
791,2022-07-01,Strategy,L2,Hourly,Orlando,556,556,1.0,Terminated
792,2022-01-01,Strategy,L2,Hourly,MoonMart2,401,401,1.0,Terminated
793,2022-07-01,Strategy,L3,Salary,MoonMart1,292,292,1.0,Terminated
795,2022-07-01,Strategy,L2,Hourly,Orlando,409,409,1.0,Terminated
796,2022-01-01,Strategy,L2,Hourly,Orlando,275,275,1.0,Terminated
797,2022-04-01,Strategy,L2,Hourly,MoonMart2,596,596,1.0,Terminated
798,2022-04-01,Strategy,L2,Hourly,MoonMart2,447,447,1.0,Terminated
799,2022-01-01,Strategy,L2,Hourly,MoonMart1,108,108,1.0,Terminated
801,2024-10-01,Strategy,L3,Salary,MoonMart2,1174,731,2.0,Active
802,2022-07-01,Strategy,L2,Hourly,Orlando,556,556,1.0,Terminated
803,2022-04-01,Strategy,L2,Hourly,MoonMart2,293,293,1.0,Terminated
804,2022-07-01,Strategy,L2,Hourly,Orlando,748,748,1.0,Terminated
805,2022-01-01,Strategy,L2,Hourly,Orlando,165,165,1.0,Terminated
806,2024-07-01,Strategy,L3,Salary,Orlando,1179,1179,1.0,Terminated
807,2022-04-01,Strategy,L2,Hourly,MoonMart1,184,184,1.0,Terminated
809,2024-01-01,Strategy,L3,Salary,Orlando,1388,1388,1.0,Terminated
810,2023-07-01,Strategy,L3,Salary,Orlando,773,365,2.0,Terminated
812,2022-07-01,Strategy,L2,Hourly,Orlando,777,777,1.0,Terminated
813,2022-04-01,Strategy,L2,Hourly,Orlando,368,368,1.0,Terminated
814,2022-10-01,Strategy,L2,Hourly,Orlando,672,672,1.0,Terminated
815,2024-04-01,Strategy,L3,Salary,MoonMart2,1238,457,2.0,Terminated
816,2022-01-01,Strategy,L2,Hourly,MoonMart2,335,335,1.0,Terminated
817,2022-01-01,Strategy,L2,Hourly,Orlando,414,414,1.0,Terminated
818,2022-04-01,Strategy,L3,Salary,MoonMart2,432,432,1.0,Terminated
819,2022-01-01,Strategy,L2,Hourly,MoonMart1,495,495,1.0,Terminated
829,2022-04-01,Strategy,L2,Hourly,MoonMart2,490,490,1.0,Terminated
831,2022-01-01,Strategy,L2,Hourly,Orlando,393,393,1.0,Terminated
832,2024-04-01,Strategy,L3,Salary,MoonMart2,1399,1399,1.0,Terminated
834,2022-01-01,Strategy,L2,Hourly,Orlando,423,423,1.0,Terminated
835,2023-01-01,Strategy,L2,Hourly,Orlando,675,675,1.0,Terminated
836,2022-10-01,Strategy,L2,Hourly,Orlando,449,449,1.0,Terminated
837,2022-04-01,Strategy,L3,Salary,MoonMart1,765,765,1.0,Terminated
838,2022-01-01,Strategy,L2,Hourly,MoonMart2,236,236,1.0,Terminated
840,2024-07-01,Strategy,L3,Salary,Orlando,1246,639,2.0,Terminated
841,2022-01-01,Strategy,L2,Hourly,Orlando,360,360,1.0,Terminated
842,2022-04-01,Strategy,L2,Hourly,Orlando,376,376,1.0,Terminated
843,2022-04-01,Strategy,L2,Hourly,MoonMart1,512,512,1.0,Terminated
845,2022-04-01,Strategy,L2,Hourly,MoonMart1,524,524,1.0,Terminated
846,2023-01-01,Strategy,L2,Hourly,Orlando,629,629,1.0,Terminated
847,2023-01-01,Strategy,L2,Hourly,MoonMart1,812,812,1.0,Terminated
848,2022-10-01,Strategy,L2,Hourly,MoonMart1,696,696,1.0,Terminated
850,2023-01-01,Strategy,L3,Salary,Orlando,591,591,1.0,Terminated
851,2023-07-01,Strategy,L3,Salary,MoonMart2,935,935,1.0,Terminated
853,2022-01-01,Strategy,L2,Hourly,MoonMart1,126,126,1.0,Terminated
854,2023-01-01,Strategy,L2,Hourly,MoonMart1,485,485,1.0,Terminated
855,2022-01-01,Strategy,L2,Hourly,Orlando,99,99,1.0,Terminated
857,2023-10-01,Strategy,L2,Hourly,MoonMart2,1323,1323,1.0,Terminated
858,2023-10-01,Strategy,L3,Salary,Orlando,993,457,2.0,Terminated
859,2024-01-01,Strategy,L3,Salary,Orlando,1252,548,2.0,Terminated
860,2022-10-01,Strategy,L3,Salary,MoonMart1,1052,1052,1.0,Terminated
862,2023-01-01,Strategy,L2,Hourly,MoonMart1,662,662,1.0,Terminated
866,2022-01-01,Strategy,L2,Hourly,Orlando,529,529,1.0,Terminated
867,2022-04-01,Strategy,L2,Hourly,MoonMart2,522,522,1.0,Terminated
868,2022-04-01,Strategy,L2,Hourly,MoonMart1,407,407,1.0,Terminated
869,2023-07-01,Strategy,L3,Salary,MoonMart1,993,273,2.0,Terminated
871,2024-10-01,Strategy,L3,Salary,Orlando,1172,1172,1.0,Active
872,2022-01-01,Strategy,L2,Hourly,MoonMart1,360,360,1.0,Terminated
873,2022-04-01,Strategy,L2,Hourly,MoonMart2,192,192,1.0,Terminated
874,2023-01-01,Strategy,L2,Hourly,MoonMart2,632,632,1.0,Terminated
876,2023-01-01,Strategy,L2,Hourly,MoonMart1,780,780,1.0,Terminated
877,2022-04-01,Strategy,L2,Hourly,MoonMart1,238,238,1.0,Terminated
878,2022-01-01,Strategy,L3,Salary,Orlando,263,263,1.0,Terminated
879,2022-01-01,Strategy,L3,Salary,MoonMart2,291,291,1.0,Terminated
880,2022-01-01,Strategy,L2,Hourly,Orlando,740,740,1.0,Terminated
881,2022-10-01,Strategy,L2,Hourly,Orlando,392,392,1.0,Terminated
883,2023-01-01,Strategy,L2,Hourly,MoonMart2,512,512,1.0,Terminated
884,2022-01-01,Strategy,L2,Hourly,MoonMart2,370,370,1.0,Terminated
886,2022-01-01,Strategy,L2,Hourly,Orlando,434,434,1.0,Terminated
888,2022-01-01,Strategy,L2,Hourly,MoonMart2,315,315,1.0,Terminated
889,2022-07-01,Strategy,L2,Hourly,Orlando,928,928,1.0,Terminated
890,2023-10-01,Strategy,L3,Salary,Orlando,909,457,2.0,Terminated
891,2022-01-01,Strategy,L2,Hourly,Orlando,790,790,1.0,Terminated
892,2023-01-01,Strategy,L2,Hourly,Orlando,564,564,1.0,Terminated
893,2022-04-01,Strategy,L2,Hourly,MoonMart2,529,529,1.0,Terminated
894,2022-04-01,Strategy,L2,Hourly,Orlando,844,844,1.0,Terminated
895,2022-07-01,Strategy,L2,Hourly,Orlando,344,344,1.0,Terminated
896,2022-07-01,Strategy,L2,Hourly,Orlando,453,453,1.0,Terminated
897,2023-10-01,Strategy,L2,Hourly,Orlando,805,805,1.0,Terminated
898,2022-01-01,Strategy,L2,Hourly,MoonMart1,202,202,1.0,Terminated
899,2023-01-01,Strategy,L2,Hourly,MoonMart1,491,491,1.0,Terminated
901,2023-04-01,Strategy,L3,Salary,Orlando,684,684,1.0,Terminated
902,2022-07-01,Strategy,L2,Hourly,Orlando,417,417,1.0,Terminated
903,2022-04-01,Strategy,L2,Hourly,MoonMart2,370,370,1.0,Terminated
904,2022-01-01,Strategy,L2,Hourly,MoonMart1,252,252,1.0,Terminated
906,2022-10-01,Strategy,L2,Hourly,Orlando,603,603,1.0,Terminated
907,2022-01-01,Strategy,L2,Hourly,MoonMart1,795,795,1.0,Terminated
908,2023-01-01,Strategy,L2,Hourly,Orlando,675,675,1.0,Terminated
909,2022-04-01,Strategy,L2,Hourly,MoonMart2,259,259,1.0,Terminated
910,2022-04-01,Strategy,L2,Hourly,MoonMart2,644,644,1.0,Terminated
911,2022-04-01,Strategy,L2,Hourly,MoonMart1,186,186,1.0,Terminated
912,2022-10-01,Strategy,L2,Hourly,Orlando,621,621,1.0,Terminated
913,2022-04-01,Strategy,L2,Hourly,MoonMart1,191,191,1.0,Terminated
914,2022-01-01,Strategy,L2,Hourly,Orlando,353,353,1.0,Terminated
916,2024-10-01,Strategy,L3,Salary,Orlando,1273,1273,1.0,Active
918,2022-10-01,Strategy,L3,Salary,Orlando,686,686,1.0,Terminated
919,2022-10-01,Strategy,L2,Hourly,MoonMart2,389,389,1.0,Terminated
921,2022-07-01,Strategy,L2,Hourly,Orlando,441,441,1.0,Terminated
922,2023-01-01,Strategy,L2,Hourly,Orlando,667,667,1.0,Terminated
923,2023-07-01,Strategy,L3,Salary,MoonMart1,641,641,1.0,Terminated
924,2022-04-01,Strategy,L2,Hourly,MoonMart1,542,542,1.0,Terminated
925,2022-07-01,Strategy,L3,Salary,Orlando,880,880,1.0,Terminated
